date,average_price,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,type,year,geography
2020-11-29,0.95,11883.88,101.71,0.0,0.0,11782.17,11782.17,0.0,0.0,organic,2020,Tampa
2020-02-23,1.2,5675.6,234.89,0.0,0.0,5440.71,4675.56,765.15,0.0,organic,2020,New Orleans/Mobile
2019-10-06,0.92,1229499.83,315501.82,258834.36,3161.59,652002.06,233459.62,418528.53,13.91,conventional,2019,Phoenix/Tucson
2019-02-10,1.62,18474.92,418.4,8970.51,0.0,9086.01,9063.04,22.97,0.0,organic,2019,Hartford/Springfield
2017-10-01,1.77,1697028.59,725653.31,335816.39,78098.02,557460.87,510568.78,17512.89,29379.2,conventional,2017,Los Angeles
2019-01-20,1.45,340806.99,24779.56,38593.02,93.08,277341.33,240362.75,36978.58,0.0,organic,2019,Northeast
2015-05-17,0.96,77987.53,61319.66,7393.99,2919.87,6354.01,6345.82,0.0,8.19,conventional,2015,Boise
2016-03-20,1.02,596110.62,76059.35,193206.73,9181.87,317662.67,317318.4,61.11,283.16,conventional,2016,Seattle
2020-01-06,1.56,123537.29,13617.74,2064.03,0.0,107855.52,84073.47,23782.05,0.0,organic,2020,Los Angeles
2016-09-11,0.89,89822.98,41793.11,1783.77,6411.87,39834.23,38898.96,927.29,7.98,conventional,2016,Boise
2015-07-26,1.31,4288.7,397.65,2337.28,0.0,1553.77,0.0,1553.77,0.0,organic,2015,Columbus
2018-03-18,1.07,30564.4,7515.02,138.75,0.0,22910.63,22467.29,443.34,0.0,organic,2018,Houston
2018-03-04,1.07,40741214.05,14439547.46,11289307.37,571747.72,14440611.5,10832907.44,3339214.96,268489.1,conventional,2018,Total U.S.
2019-07-28,1.89,425229.05,97525.69,239011.98,2241.07,86450.31,67316.12,17602.06,1532.13,conventional,2019,Sacramento
2017-11-19,1.79,27898.67,29.29,20559.98,0.0,7309.4,7291.62,17.78,0.0,organic,2017,Chicago
2017-06-18,0.9,1441940.59,734956.89,307811.08,4290.6,394882.02,391342.54,3444.02,95.46,conventional,2017,Dallas/Ft. Worth
2016-03-27,0.78,7081399.02,2701807.88,1651027.14,190076.1,2538487.9,1771851.21,765592.73,1043.96,conventional,2016,West
2017-01-01,1.4,10109.46,7550.89,58.71,0.0,2499.86,2499.86,0.0,0.0,organic,2017,Houston
2017-10-15,1.57,537139.26,126304.77,158787.1,711.14,251336.25,98271.86,153064.39,0.0,conventional,2017,Denver
2019-01-27,1.14,517706.48,121772.95,161648.78,19755.93,214528.82,186497.09,28028.4,3.33,conventional,2019,San Diego
2019-05-05,1.35,1201736.49,293354.86,752996.71,13317.42,142067.5,120922.39,14874.5,6270.61,conventional,2019,San Francisco
2018-04-29,1.67,218135.24,42524.79,70881.0,0.0,104729.45,104679.98,49.47,0.0,organic,2018,California
2020-10-25,0.89,256011.94,58468.47,32216.9,1826.35,163500.22,150430.79,12854.03,215.4,conventional,2020,Columbus
2019-05-12,1.58,59944.26,2534.96,10941.07,43.17,46425.06,39036.06,7389.0,0.0,organic,2019,Southeast
2019-04-21,1.46,124674.68,13483.46,33736.74,0.0,77454.48,77162.01,292.47,0.0,organic,2019,Los Angeles
2016-01-03,1.78,4284.47,749.2,1979.18,705.6,850.49,821.36,29.13,0.0,organic,2016,Charlotte
2015-01-18,1.29,43649.12,33738.87,1368.91,0.0,8541.34,8541.34,0.0,0.0,organic,2015,Los Angeles
2019-02-03,0.86,770852.3,216130.48,455095.44,2816.56,96809.82,86259.46,3560.79,6989.57,conventional,2019,Sacramento
2017-03-26,1.62,149813.32,81656.27,16051.23,125.48,51980.34,20444.62,31040.72,495.0,conventional,2017,Jacksonville
2020-09-20,1.25,200547.28,15158.64,1571.12,3039.68,180777.84,120062.27,60715.57,0.0,organic,2020,South Central
2015-02-08,1.68,2086.14,41.71,778.93,0.0,1265.5,1226.67,38.83,0.0,organic,2015,Indianapolis
2019-08-18,2.04,22835.25,4073.54,1205.3,0.0,17556.41,17487.61,68.8,0.0,organic,2019,Denver
2020-08-09,0.94,595708.67,252263.77,15697.74,368.27,327378.89,293124.64,21099.8,13154.45,conventional,2020,Orlando
2017-11-05,1.71,6330.44,72.89,1957.67,0.0,4299.88,3131.99,1167.89,0.0,organic,2017,Nashville
2015-10-04,1.06,513268.88,103495.71,281914.21,11368.07,116490.89,115646.75,0.0,844.14,conventional,2015,Seattle
2020-05-03,0.95,176375.34,58693.98,12055.19,114.84,105511.33,89558.44,15949.56,3.33,conventional,2020,Louisville
2015-04-05,1.81,1885.9,1209.53,64.62,48.77,562.98,557.56,5.42,0.0,organic,2015,Jacksonville
2016-01-03,0.91,192774.07,86025.77,40616.88,32940.14,33191.28,18463.39,6208.46,8519.43,conventional,2016,Columbus
2016-05-08,0.86,139475.75,2523.81,87801.48,6925.3,42225.16,12978.51,27788.83,1457.82,conventional,2016,Louisville
2019-10-20,0.87,6701938.1,2566205.6,1089169.56,126631.0,2919931.94,1732635.65,1110998.71,76297.58,conventional,2019,South Central
2016-04-10,1.31,5511.75,1520.71,56.5,0.0,3934.54,3934.54,0.0,0.0,organic,2016,Tampa
2017-03-19,1.24,274558.89,38225.62,50707.86,64.73,185560.68,106162.68,79398.0,0.0,organic,2017,West
2015-03-29,1.16,2558925.23,1804282.66,205041.11,23224.7,526376.76,379305.43,147071.33,0.0,conventional,2015,Southeast
2019-11-24,0.99,6593230.0,1665407.0,968301.0,50871.0,3908650.0,1601371.0,2241704.0,65575.0,conventional,2019,West
2019-12-22,1.41,553724.48,59789.97,72594.05,1041.41,420299.05,166299.97,251421.54,2577.54,conventional,2019,Seattle
2020-03-22,1.44,31833.91,235.83,3449.1,0.0,28148.98,23641.43,4507.55,0.0,organic,2020,Atlanta
2020-06-07,1.81,60502.0,788.0,4039.0,0.0,55674.0,13092.0,42582.0,0.0,organic,2020,Chicago
2016-10-09,1.42,219089.52,43010.81,111487.02,218.09,64373.6,63388.04,985.56,0.0,conventional,2016,Harrisburg/Scranton
2016-09-18,1.11,3403999.22,1501212.7,566389.42,9444.29,1326952.81,706832.05,617002.43,3118.33,conventional,2016,Southeast
2016-10-23,1.59,437488.84,164118.89,125399.44,247.99,147722.52,39215.23,108323.96,183.33,conventional,2016,Miami/Ft. Lauderdale
2018-01-07,1.76,16925.62,3822.41,2695.1,0.0,10408.11,10364.12,43.99,0.0,organic,2018,Phoenix/Tucson
2015-12-27,1.1,152121.37,50481.76,25206.85,23.89,76408.87,58430.48,17978.39,0.0,conventional,2015,St. Louis
2016-04-03,1.3,12140.52,348.81,8344.35,0.0,3447.36,580.0,2867.36,0.0,organic,2016,Cincinnati/Dayton
2018-06-03,1.45,2114576.9,209631.96,394164.19,2382.74,1311045.39,1007876.31,302990.28,178.8,organic,2018,Total U.S.
2018-05-27,1.35,162781.97,25044.3,7321.98,0.0,130415.69,106056.21,24359.48,0.0,organic,2018,South Central
2019-01-20,0.96,381342.59,76318.38,113251.23,9605.12,182167.86,89879.7,92284.83,3.33,conventional,2019,Las Vegas
2020-07-05,0.75,2073026.05,780725.21,194818.91,39802.07,1057679.86,637777.78,419347.23,554.85,conventional,2020,Dallas/Ft. Worth
2019-08-25,2.12,4797.4,118.28,772.79,0.0,3906.33,1781.51,2124.82,0.0,organic,2019,Spokane
2019-01-13,1.34,958821.32,144348.09,503263.33,10973.83,300236.07,281585.43,18650.64,0.0,conventional,2019,Baltimore/Washington
2019-03-03,1.63,146622.43,36808.57,42593.81,0.0,67220.05,65120.08,2099.97,0.0,organic,2019,New York
2018-10-14,1.45,4004.28,62.79,299.15,0.0,3642.34,3642.34,0.0,0.0,organic,2018,Albany
2018-09-16,1.11,300154.34,171038.29,23391.43,1039.0,104685.62,61324.15,41939.24,1422.23,conventional,2018,New Orleans/Mobile
2016-03-27,1.17,468636.39,240096.64,99290.24,128.06,129121.45,52473.74,76647.71,0.0,conventional,2016,Miami/Ft. Lauderdale
2018-04-15,1.52,127038.59,26356.98,31579.67,0.0,69101.94,69088.04,13.9,0.0,organic,2018,Los Angeles
2019-03-17,1.2,1003660.11,114312.08,494477.6,8479.11,386391.32,336337.74,45994.69,4058.89,conventional,2019,Baltimore/Washington
2020-03-22,1.02,907780.4,387374.32,31124.3,80.13,489201.65,418455.7,70715.7,30.25,conventional,2020,Atlanta
2016-06-19,1.2,508036.18,157354.92,276855.96,18508.95,55316.35,54341.35,0.0,975.0,conventional,2016,Sacramento
2019-06-09,1.98,16204.91,104.53,5028.99,38.87,11032.52,11032.52,0.0,0.0,organic,2019,Raleigh/Greensboro
2020-04-19,0.8,1898693.37,791066.02,284316.62,11074.39,812236.34,441596.23,337636.27,33003.84,conventional,2020,Houston
2016-04-17,0.86,28242.04,912.8,14896.94,0.0,12432.3,1533.45,10898.85,0.0,organic,2016,Nashville
2016-11-20,2.3,24924.61,49.68,22005.49,0.0,2869.44,2869.44,0.0,0.0,organic,2016,Chicago
2016-03-27,1.46,7913.84,795.99,4082.73,0.0,3035.12,1350.0,1685.12,0.0,organic,2016,Nashville
2019-09-08,1.62,508751.79,85796.54,100145.21,6796.95,316013.09,188876.13,116773.9,10363.06,conventional,2019,Portland
2016-09-18,1.19,541030.4,237187.12,103912.38,281.12,199649.78,83963.06,114378.39,1308.33,conventional,2016,Miami/Ft. Lauderdale
2020-06-21,1.43,19987.53,752.33,525.6,0.0,18709.6,10538.2,8171.4,0.0,organic,2020,Las Vegas
2017-08-06,1.55,77832.62,20501.08,29823.74,121.9,27385.9,17489.63,9861.3,34.97,conventional,2017,Spokane
2020-08-09,1.6,184062.02,8360.24,3909.74,11.31,171780.73,72901.22,98879.51,0.0,organic,2020,Los Angeles
2016-08-28,1.03,155029.38,48406.18,43349.65,108.8,63164.75,59304.96,1999.79,1860.0,conventional,2016,Roanoke
2020-04-26,1.25,7431620.88,612817.11,4246231.87,16356.97,2556214.93,1888186.44,631085.56,36942.93,conventional,2020,Northeast
2016-05-01,1.37,8833.79,250.93,4755.75,276.15,3550.96,2973.38,577.58,0.0,organic,2016,Richmond/Norfolk
2016-08-21,1.56,7470.66,376.97,300.68,10.04,6782.97,6771.34,11.63,0.0,organic,2016,Harrisburg/Scranton
2019-07-28,1.47,208883.84,98275.21,13055.19,579.22,96974.22,75516.27,9857.88,11600.07,conventional,2019,St. Louis
2019-02-17,0.97,2870609.01,1011631.36,362810.12,66971.04,1429196.49,1334283.01,50779.41,44134.07,conventional,2019,Los Angeles
2018-01-28,1.09,40171640.84,14551799.5,12119884.61,575974.74,12923981.99,9749412.19,3041125.42,133444.38,conventional,2018,Total U.S.
2020-01-26,0.93,403323.15,68397.2,201123.05,771.61,133031.29,107699.55,21273.96,4057.78,conventional,2020,Harrisburg/Scranton
2018-01-14,1.25,4343.09,116.19,64.16,0.0,4162.74,1986.09,2176.65,0.0,organic,2018,Syracuse
2017-07-30,0.96,930918.01,482854.07,163669.16,12228.42,272166.36,160062.92,109657.89,2445.55,conventional,2017,Phoenix/Tucson
2019-10-20,0.96,207649.72,56321.75,23779.84,2016.77,125531.36,101510.04,23250.14,771.18,conventional,2019,Columbus
2018-11-25,1.47,29055.22,0.0,2610.55,0.0,26444.67,18890.14,7554.53,0.0,organic,2018,Northern New England
2018-10-21,1.34,14655.63,1104.94,12.81,0.0,13537.88,13537.88,0.0,0.0,organic,2018,Pittsburgh
2016-03-20,1.05,543578.3,17109.23,287549.42,615.09,238304.56,230449.61,7854.95,0.0,conventional,2016,Philadelphia
2019-10-06,1.14,434068.76,164714.21,52502.35,2417.4,214434.8,108975.61,102845.48,2613.71,conventional,2019,South Carolina
2020-11-29,0.93,376010.14,162397.21,50102.28,2669.25,160841.4,130315.13,30512.94,13.33,conventional,2020,Raleigh/Greensboro
2016-04-10,0.87,841731.76,399737.57,193376.73,155.87,248461.59,54479.13,193376.9,605.56,conventional,2016,Miami/Ft. Lauderdale
2018-11-11,1.03,2889753.57,905091.58,386725.61,68754.64,1529181.74,1434443.31,38872.83,55865.6,conventional,2018,Los Angeles
2020-05-31,1.3,812261.0,110064.0,92183.0,590.0,609423.0,386445.0,216460.0,6518.0,conventional,2020,Seattle
2017-12-10,1.75,6765.28,1703.63,2659.43,0.0,2402.22,2395.55,6.67,0.0,organic,2017,Sacramento
2020-06-28,1.25,701139.74,21180.41,522925.01,251.62,156782.7,117871.38,37689.01,1222.31,conventional,2020,Northern New England
2015-05-03,1.03,147690.42,54015.48,60973.26,120.87,32580.81,32327.48,253.33,0.0,conventional,2015,Roanoke
2017-09-24,2.64,1411.83,63.68,535.14,0.0,813.01,75.19,737.82,0.0,organic,2017,Boise
2018-07-22,1.2,202816.3,85743.31,16448.84,84.47,100539.68,83568.42,16734.44,236.82,conventional,2018,St. Louis
2018-05-20,1.67,6053.41,352.51,1992.53,0.0,3708.37,660.0,3048.37,0.0,organic,2018,Spokane
2017-01-22,1.5,2590.39,8.54,139.02,0.0,2442.83,2440.12,2.71,0.0,organic,2017,Buffalo/Rochester
2019-09-01,1.41,1816143.36,688656.17,428063.67,16618.31,682805.21,571070.61,68648.87,43085.73,conventional,2019,Plains
2017-04-09,1.48,251676.02,47837.77,121350.21,124.82,82363.22,78470.9,3892.32,0.0,conventional,2017,Harrisburg/Scranton
2017-11-19,1.23,642013.0,418092.0,65920.0,2026.0,155975.0,80040.0,75936.0,0.0,conventional,2017,Miami/Ft. Lauderdale
2019-10-20,1.18,99838.09,22288.84,11842.32,107.61,65599.32,45099.15,20238.57,261.6,conventional,2019,Louisville
2016-11-13,1.38,116814.65,52996.11,26129.41,1460.24,36228.89,34146.46,2082.43,0.0,conventional,2016,Columbus
2017-11-26,1.23,165103.0,3566.0,62154.0,475.0,98908.0,15934.0,82960.0,14.0,conventional,2017,Cincinnati/Dayton
2016-04-24,1.13,915500.04,61118.12,638833.81,15861.03,199687.08,196063.01,3132.4,491.67,conventional,2016,Baltimore/Washington
2016-05-15,0.97,6068872.71,2247484.21,1968268.95,353196.44,1499923.11,1325206.1,155366.22,19350.79,conventional,2016,California
2019-07-14,1.35,229812.87,82870.82,7049.0,596.76,139296.29,116574.09,19825.39,2896.81,conventional,2019,Nashville
2019-03-17,1.13,137302.17,31152.35,23811.89,1751.59,80586.34,49721.49,30864.85,0.0,conventional,2019,Pittsburgh
2018-10-07,1.44,80447.53,2664.58,61699.03,123.76,15960.16,11345.87,4614.29,0.0,conventional,2018,Albany
2017-10-01,2.88,2413.84,148.64,825.79,0.0,1439.41,391.11,1043.71,4.59,organic,2017,Spokane
2018-07-29,1.87,37054.9,2040.02,20525.06,0.0,14489.82,14486.49,3.33,0.0,organic,2018,San Francisco
2016-09-18,1.51,1953.97,8.88,69.6,0.0,1875.49,1875.49,0.0,0.0,organic,2016,Syracuse
2019-04-28,1.41,920151.55,371927.16,32226.52,7895.32,508102.55,123205.13,384894.09,3.33,conventional,2019,Miami/Ft. Lauderdale
2019-09-22,1.49,265449.32,923.14,26736.23,139.21,237650.74,215285.28,22365.46,0.0,organic,2019,Midsouth
2019-09-22,1.82,25873.8,297.97,1784.8,0.0,23791.03,23439.37,351.66,0.0,organic,2019,Chicago
2016-08-07,1.04,142168.01,43871.58,45988.71,170.74,52136.98,42151.76,9020.22,965.0,conventional,2016,Roanoke
2017-12-03,1.13,153282.0,7805.0,87461.0,42.0,57974.0,54677.0,3297.0,0.0,conventional,2017,Buffalo/Rochester
2019-11-03,0.95,234891.86,92068.37,7412.85,234.52,135176.12,110891.61,24268.23,16.28,conventional,2019,Nashville
2015-10-18,2.79,12642.11,961.55,11680.56,0.0,0.0,0.0,0.0,0.0,organic,2015,San Francisco
2019-02-17,1.13,5979.66,159.12,247.04,0.0,5573.5,5221.91,351.59,0.0,organic,2019,Syracuse
2019-12-08,1.31,193557.73,4152.62,83077.89,64091.14,42236.08,24802.52,6358.67,11074.89,conventional,2019,Grand Rapids
2016-02-07,1.63,4026.22,1245.18,640.98,0.0,2140.06,23.89,2116.17,0.0,organic,2016,St. Louis
2018-01-01,0.81,258729.83,159028.54,10137.8,177.54,89385.95,70278.2,18477.36,630.39,conventional,2018,Nashville
2018-02-11,1.3,834304.52,23220.89,703749.06,6620.69,100713.88,86124.35,13366.2,1223.33,conventional,2018,Boston
2015-08-23,1.21,228926.1,113657.5,51869.47,81.78,63317.35,47516.81,15800.54,0.0,conventional,2015,Orlando
2018-09-02,1.21,299569.72,74239.85,76588.73,2237.48,146503.66,118027.4,24912.92,3563.34,conventional,2018,Richmond/Norfolk
2015-09-20,0.99,157688.29,97864.33,21665.96,447.77,37710.23,17060.74,20649.49,0.0,conventional,2015,Jacksonville
2018-11-18,2.01,16478.49,43.37,4687.71,66.45,11680.96,11487.65,193.31,0.0,organic,2018,Raleigh/Greensboro
2020-04-19,1.56,84391.77,377.04,5778.95,16.57,78219.21,70760.94,7458.27,0.0,organic,2020,Baltimore/Washington
2016-09-25,1.4,302808.91,122725.59,54807.36,134.09,125141.87,61486.67,62514.92,1140.28,conventional,2016,Orlando
2016-02-28,1.84,566.57,45.47,514.08,0.0,7.02,0.0,7.02,0.0,organic,2016,Boise
2016-11-13,2.99,18930.4,6204.65,9341.41,0.0,3384.34,3337.67,46.67,0.0,organic,2016,San Francisco
2017-12-31,1.76,20129.5,0.0,200.68,0.0,19928.82,19925.49,3.33,0.0,organic,2017,Northern New England
2018-09-09,1.29,207332.04,28778.1,71765.32,10108.42,96680.2,85654.36,8702.76,2323.08,conventional,2018,Indianapolis
2017-01-15,1.25,48313.72,447.27,11513.38,1.32,36351.75,690.75,35661.0,0.0,organic,2017,Seattle
2015-03-29,1.13,117662.32,46540.34,46915.77,110.35,24095.86,22961.86,1134.0,0.0,conventional,2015,Roanoke
2019-04-21,1.5,1335.8,708.01,0.0,0.0,627.79,627.79,0.0,0.0,organic,2019,New Orleans/Mobile
2020-07-05,1.05,264688.16,43471.26,65240.33,3388.87,152587.7,115664.27,34456.77,2466.66,conventional,2020,Buffalo/Rochester
2018-08-05,1.54,33054.89,7106.23,1159.01,152.59,24637.06,22725.79,1911.27,0.0,organic,2018,Denver
2017-05-28,2.04,20860.14,20.57,1658.97,0.0,19180.6,17542.21,1638.39,0.0,organic,2017,Boston
2016-08-21,1.03,184060.51,45178.55,23409.71,167.07,115305.18,98022.8,6778.23,10504.15,conventional,2016,St. Louis
2018-09-09,1.19,338150.34,75388.7,129076.63,7706.59,125978.42,73374.23,51877.19,727.0,conventional,2018,Las Vegas
2015-11-22,1.0,133618.33,30028.69,53644.97,24221.58,25723.09,22228.47,3494.62,0.0,conventional,2015,Charlotte
2020-01-19,1.27,37051.88,3837.75,64.37,353.87,32795.89,20772.56,12023.33,0.0,organic,2020,Dallas/Ft. Worth
2018-02-18,0.91,186523.76,48716.42,27782.65,4155.93,105868.76,86145.76,17865.71,1857.29,conventional,2018,Indianapolis
2016-12-04,0.91,315048.8,93963.93,56502.76,5327.06,159255.05,49383.72,109472.72,398.61,conventional,2016,Las Vegas
2019-08-18,0.91,10162.27,150.06,0.0,0.0,10012.21,10012.21,0.0,0.0,organic,2019,Tampa
2016-02-28,1.8,109507.5,6651.21,28375.04,1434.03,73047.22,45277.19,27770.03,0.0,organic,2016,Northeast
2018-11-11,1.59,3246.26,23.94,550.59,0.0,2671.73,2671.73,0.0,0.0,organic,2018,Albany
2016-11-06,1.93,2674.0,60.08,194.11,0.0,2419.81,2419.81,0.0,0.0,organic,2016,Albany
2020-01-19,0.89,6618860.55,2869057.07,250687.67,27320.35,3471795.46,1624405.7,1822633.73,24756.03,conventional,2020,Southeast
2015-11-22,1.34,45689.27,10035.86,15296.9,0.0,20356.51,19978.57,377.94,0.0,organic,2015,Los Angeles
2019-06-09,1.16,3489877.72,838244.41,652923.78,185462.2,1813247.33,1192528.77,310607.96,310110.6,conventional,2019,Los Angeles
2017-07-09,1.08,45385.29,9747.26,15.97,0.0,35622.06,35612.06,10.0,0.0,organic,2017,Houston
2019-07-07,1.76,21868.51,81.31,6007.72,58.8,15720.68,15719.29,1.39,0.0,organic,2019,Raleigh/Greensboro
2018-11-18,1.55,126322.16,2444.69,17759.5,67.1,106050.87,77703.7,28347.17,0.0,organic,2018,Southeast
2017-12-10,1.14,687251.82,13210.49,557434.99,2169.35,114436.99,93125.7,21311.29,0.0,conventional,2017,Boston
2015-05-10,0.71,1019160.83,774232.7,128168.65,13889.83,102869.65,79189.32,23680.33,0.0,conventional,2015,West Tex/New Mexico
2020-01-12,2.08,14694.23,206.66,3682.27,94.82,10710.48,8726.24,1984.24,0.0,organic,2020,Raleigh/Greensboro
2018-06-24,1.36,3917.87,51.28,584.7,10.56,3271.33,3249.6,21.73,0.0,organic,2018,Jacksonville
2019-05-19,1.62,6512.75,428.37,297.3,0.0,5787.08,5022.42,764.66,0.0,organic,2019,Harrisburg/Scranton
2015-08-09,1.0,167387.9,64121.12,52440.39,20857.42,29968.97,20668.0,7460.64,1840.33,conventional,2015,Columbus
2019-03-31,1.07,325507.73,132830.45,54176.46,7188.69,131312.13,120580.63,10721.5,10.0,conventional,2019,Charlotte
2016-03-27,1.14,9029.13,184.98,3008.88,224.62,5610.65,2487.03,3123.62,0.0,organic,2016,Richmond/Norfolk
2019-03-10,1.2,17542.07,909.73,10.0,0.0,16622.34,16622.34,0.0,0.0,organic,2019,Pittsburgh
2018-02-04,0.8,391780.25,186689.66,15471.74,466.2,189152.65,141976.99,45308.77,1866.89,conventional,2018,Nashville
2020-04-19,1.63,28991.82,1307.4,1007.02,3007.5,23669.9,18937.02,4732.88,0.0,organic,2020,West Tex/New Mexico
2015-10-11,1.28,1099283.22,14859.09,792683.64,721.46,291019.03,214209.27,76809.76,0.0,conventional,2015,New York
2018-06-17,1.59,23926.55,463.31,5424.3,0.0,18038.94,8208.41,9830.53,0.0,organic,2018,Atlanta
2020-07-05,1.26,8526732.78,2803677.84,929650.39,321515.4,4471889.15,2342049.45,1399006.41,730833.29,conventional,2020,California
2018-04-08,1.05,10882.43,71.14,77.98,0.0,10733.31,7534.62,3198.69,0.0,organic,2018,Syracuse
2016-08-07,1.48,20143.55,1971.6,7907.1,0.0,10264.85,524.4,9740.45,0.0,organic,2016,San Diego
2015-03-22,1.06,5571812.77,2348618.25,2314393.94,195791.46,713009.12,681403.86,30058.97,1546.29,conventional,2015,California
2018-04-01,1.27,21992.87,802.07,3184.76,0.0,17859.99,16612.55,1247.44,0.0,organic,2018,Detroit
2020-08-02,0.72,1851933.36,610727.1,239854.31,21655.28,979696.67,591874.43,385727.27,2094.97,conventional,2020,Dallas/Ft. Worth
2019-03-03,1.34,895247.43,114691.95,479391.15,9854.42,291309.91,250533.3,40723.28,53.33,conventional,2019,Baltimore/Washington
2016-09-04,1.54,1052088.77,137842.79,344378.75,4653.04,565214.19,415589.66,149624.53,0.0,organic,2016,Total U.S.
2017-01-22,1.4,6534.61,1189.05,791.05,0.0,4554.51,1287.78,3266.73,0.0,organic,2017,St. Louis
2018-04-22,1.1,339832.27,79874.96,138643.17,298.51,121015.63,115330.6,3756.14,1928.89,conventional,2018,Harrisburg/Scranton
2018-07-29,1.57,3094.9,103.77,224.04,0.0,2767.09,2767.09,0.0,0.0,organic,2018,Albany
2020-05-03,1.62,2062.0,181.0,133.0,0.0,1747.0,1231.0,517.0,0.0,organic,2020,Syracuse
2017-12-10,1.49,148882.83,3001.05,51148.46,0.0,94204.9,82525.77,11679.13,0.0,organic,2017,Great Lakes
2020-07-05,1.3,749550.86,20632.11,580145.44,123.64,148649.67,101289.08,44735.67,2624.92,conventional,2020,Northern New England
2018-02-18,1.62,167151.11,4053.94,55861.14,750.29,106476.61,104813.94,1662.67,0.0,organic,2018,Midsouth
2018-09-30,1.2,98269.14,19738.82,19446.87,111.03,58972.42,35042.05,23352.59,577.78,conventional,2018,Louisville
2019-11-03,1.21,7862.06,100.68,1.38,0.0,7760.0,7760.0,0.0,0.0,organic,2019,Orlando
2018-09-09,1.19,599677.6,28525.92,357421.37,1774.87,211955.44,181489.6,26822.51,3643.33,conventional,2018,Philadelphia
2020-06-21,1.07,385737.55,95571.54,19341.82,11313.02,259511.17,240591.96,14738.19,4181.02,conventional,2020,Cincinnati/Dayton
2016-05-01,1.77,24200.98,1081.13,10151.03,331.51,12637.31,12286.92,350.39,0.0,organic,2016,Baltimore/Washington
2015-06-07,1.32,1731061.12,24734.98,1347902.88,2235.54,356187.72,296939.83,59171.88,76.01,conventional,2015,New York
2017-12-10,1.69,8238.78,253.36,4171.8,0.0,3813.62,2864.13,949.49,0.0,organic,2017,Cincinnati/Dayton
2017-03-12,1.24,445311.34,157513.94,139859.05,22386.0,125552.35,122585.47,1039.66,1927.22,conventional,2017,San Diego
2019-04-14,1.4,277683.1,116667.73,110560.64,24.19,50430.54,47166.32,3264.22,0.0,organic,2019,New York
